freq,plv,mean_angle_rad,resultant_length,corr
9421.875,0.004412745125591755,-0.4497848153114319,0.004412745125591755,-0.903498151607171
9468.75,0.010460815392434597,-2.177262306213379,0.010460815392434597,-0.529457720681116
9515.625,0.005342627409845591,0.09542770683765411,0.005342627409845591,0.9830014243092245
9562.5,0.006452846806496382,2.7422080039978027,0.006452846806496382,0.9592723892028682
9609.375,0.0019575664773583412,2.894623041152954,0.0019575664773583412,-0.7133184283964983
9656.25,0.0024189352989196777,1.8914161920547485,0.0024189352989196777,-0.8048473770780492
9703.125,0.0022171116434037685,-0.8929820656776428,0.0022171116434037685,0.9698097138428238
9750.0,0.005879010073840618,-2.2824888229370117,0.005879010073840618,-0.7293356894069132
9796.875,0.00408617639914155,-0.09897441416978836,0.00408617639914155,-0.9526402654014332
9843.75,0.011250410228967667,1.7782829999923706,0.011250410228967667,0.32298591054384584
9890.625,0.007608629763126373,-2.0759313106536865,0.007608629763126373,0.9512757925834854
9937.5,0.007564909756183624,-0.863943874835968,0.007564909756183624,0.9582037858157121
9984.375,0.0032435921020805836,1.843747615814209,0.0032435921020805836,-0.4213834220795606
10031.25,0.016213970258831978,-2.549201488494873,0.016213970258831978,-0.9117987186642527
10078.125,0.014415583573281765,1.0274643898010254,0.014415583573281765,0.9881849303807543
10125.0,0.004411226138472557,-1.5350686311721802,0.004411226138472557,0.8299169207135422
10171.875,0.010500714182853699,1.7740559577941895,0.010500714182853699,0.712746580377535
10218.75,0.011411590501666069,-1.5788276195526123,0.011411590501666069,0.8607361574545669
10265.625,0.019833587110042572,1.6597667932510376,0.019833587110042572,0.9913255528033784
10312.5,0.017278162762522697,-0.6613304018974304,0.017278162762522697,0.8686748442600953
10359.375,0.010182100348174572,1.5212035179138184,0.010182100348174572,-0.6047751089863015
10406.25,0.022203436121344566,-2.005892276763916,0.022203436121344566,-0.4767374406986863
10453.125,0.002798962639644742,0.13774286210536957,0.002798962639644742,0.9843250153181058
10500.0,0.0030395453795790672,1.602352261543274,0.0030395453795790672,-0.6256073619622248
10546.875,0.005191832315176725,3.1391654014587402,0.005191832315176725,-0.6907056774710794
10593.75,0.008135569281876087,1.8854031562805176,0.008135569281876087,-0.9165347147002035
10640.625,0.0009184504742734134,-2.1238949298858643,0.0009184504742734134,0.9888561283306387
10687.5,0.009290028363466263,-2.3804643154144287,0.009290028363466263,0.8555388138822427
10734.375,0.008255936205387115,1.7437171936035156,0.008255936205387115,0.8528419739915365
10781.25,0.006079465616494417,1.8376070261001587,0.006079465616494417,0.9611395002353093
10828.125,0.007333981804549694,1.48862886428833,0.007333981804549694,0.9942093680156934
10875.0,0.003048411337658763,-2.3350179195404053,0.003048411337658763,-0.018395562880578874
10921.875,0.011621502228081226,-2.156707763671875,0.011621502228081226,0.9466375909114089
10968.75,0.004252408631145954,1.2834851741790771,0.004252408631145954,0.8652310425706736
11015.625,0.00953317154198885,-0.14545416831970215,0.00953317154198885,0.9926717160484092
11062.5,0.005126008298248053,-0.8489893078804016,0.005126008298248053,0.9755485051905698
11109.375,0.005157311446964741,-0.980911135673523,0.005157311446964741,0.830518615304713
11156.25,0.009539701975882053,1.275804042816162,0.009539701975882053,-0.9158313321642246
11203.125,0.0035944306291639805,-1.5336002111434937,0.0035944306291639805,0.9931213645487607
11250.0,0.014318747445940971,1.048268437385559,0.014318747445940971,0.9057546842082238
11296.875,0.009513230994343758,-1.1418193578720093,0.009513230994343758,0.8876581683378452
11343.75,0.01209053210914135,1.4971766471862793,0.01209053210914135,-0.9638806456806619
11390.625,0.011193633079528809,-1.3974894285202026,0.011193633079528809,0.9923604031226446
11437.5,0.008209574036300182,1.2108995914459229,0.008209574036300182,-0.828509205684851
11484.375,0.00643838569521904,-1.7676690816879272,0.00643838569521904,0.9848108781661272
11531.25,0.008289789780974388,1.3485181331634521,0.008289789780974388,-0.9331343214011018
11578.125,0.00217732647433877,-2.574463367462158,0.00217732647433877,0.9972801885791921
11625.0,0.008407137356698513,-1.0015658140182495,0.008407137356698513,0.5552871845047502
11671.875,0.011958342045545578,0.2828695476055145,0.011958342045545578,0.9928726687799007
11718.75,0.013105775229632854,-2.669116735458374,0.013105775229632854,-0.863218369879776
11765.625,0.015268821269273758,1.1311242580413818,0.015268821269273758,0.9982407844167729
11812.5,0.006429736502468586,-0.8422064185142517,0.006429736502468586,-0.9020300518616557
11859.375,0.014325336553156376,2.40966534614563,0.014325336553156376,0.997426821611239
11906.25,0.008077089674770832,-1.0792043209075928,0.008077089674770832,0.22822174672913376
11953.125,0.0037717323284596205,1.1825416088104248,0.0037717323284596205,0.9958225002649269
12000.0,0.0022667290177196264,-1.6638370752334595,0.0022667290177196264,0.016178062236268286
12046.875,0.0115383081138134,1.9666311740875244,0.0115383081138134,0.9744523287909029
12093.75,0.0051586320623755455,-1.755388855934143,0.0051586320623755455,0.765534434974952
12140.625,0.00908307172358036,-2.377715826034546,0.00908307172358036,0.9973684379551196
12187.5,0.020529743283987045,2.4651994705200195,0.020529743283987045,0.5427018697478566
12234.375,0.009137258864939213,-2.0939531326293945,0.009137258864939213,0.9936141237780977
12281.25,0.008714929223060608,2.2463788986206055,0.008714929223060608,0.6306724572781139
12328.125,0.007661535404622555,-1.2220418453216553,0.007661535404622555,0.9927495905451836
12375.0,0.014722900465130806,-2.118950843811035,0.014722900465130806,-0.2581362783440348
12421.875,0.0031996218021959066,-1.3952786922454834,0.0031996218021959066,0.9946019006967225
12468.75,0.0039152964018285275,1.5893676280975342,0.0039152964018285275,0.41250740858677365
